address,value
0x3c2573b002CF51E64ab6D051814648eB3a305363,300
0x6cc87C563694ce0c9eCc525d9acAB7e4e279903C,3600
0xdDF931D3b729B27F35500D790F8ED2517c08D684,600
0xC2DDA9B54aD046e147d01Dd7947540080d57184A,300
0xA95261d06CDe28A8e491aCAAA7687673bF08FF0b,300
0xFb176A2ac9bAdE6E68a0a0570281ccEC1c4A4298,600
0xBA6e83FD59f13393720D4dE07D5cb0B731Ff8700,900
0x296FC93476822F91f8360d933267E8b9AA1c3D62,300
0xFEf8c288eF5b0D2daD7b392b46Fc4a0c170feA91,900
0x9E59cBe90E923a0bABc0de7c9fBb4feF8280AA98,300
0xe2c429F34d39cd2Ca48cEF3FfcC771068DC3788f,300
0x5B1d6D05d6CA4eabB2a388be88D44258e349889B,900
0x59C87Ea349c01485b32799c79D7985424D84ab10,3000
0x080c9B708588c103034F22898212164f45eEC1a8,300
0x867e29C16a1b921676C0C201e1DcE6626609cBf6,300
0xf2C2b4e87E4c079C5b6edb5a54d3b4092FFb5464,300
0xe3Aa21fB00182A01F180b8C9fd7f2b725198a3d2,300
0x48E6201D7E3E5042D9800B9C916bd3E9A2D5f499,300
0xC7FC8Dd075F453eCf6c2F98CDcB2dD46F6530206,300
0x308e0ee9Ade1859Dbe13762eC9F7947eA601Bf6f,900
0x56729b3ECe444F2E0A7a733d4c7f56d69cC0DF0e,300
0x5C8680DCE97932eDf4a14184CE8188EcBFBa591F,300
0xC5c06479B58e56898a3F70129b941bC166a1f004,1500
0x92f9aEc69CF97909225cf7937C27e7D9D17B17B5,300
0x86F650Eb0072c911bDfd69ccfFC0B2559d83B895,600
0x2b83da50c013c6e5753C76e5B6Aea4252ECeA9F7,300
0x21b5E68Be395cf6463d943800BbBf271B1571317,300
0x63AA0A8bE97e5a5aa5Fc381bC99BE175184FCdD2,300
0x9567c61f3f6AcC1754daF6Ee20665214229C560c,900
0x641Ec6083c68FAB5F67408205C77b13f3AC9575e,600
0xA62A9313658c200C181B7B4Caeb219557A67F7Bc,300
0x69a9882453Ba516522fcBB705d35255C4030aE4e,300
0x39FBD0F137740F9F2878048941d3f4737fD197a3,300
0xfb6944e38F0B3e7B8aD8d76c9dA1F025Dc2aa84A,300
0x80274f0354b29454ee487b8Fc0D7B5b794B41Eb2,300
0x7e2d0D1C12CB1Be7440386fd49d3CeA6C744FDd6,300
0x5ed343945bEc504fbfDf33F1A4E333c646ca01CD,300
0xd29022e6f402e898689B3AA7Ea7cc5F856512CC6,300
0x8Af7c56d773185fc9314793ddFfF5702B39502e2,300
0x8f381d9b2C4E7F4273409114c54Cd740FdaEFefe,300
0x7a1CC8119c3A2e25Ff72A756aAcd58a059Ee6261,9000
0xD05b9dD5a631B48DFa7bdFFF7a3fB700F08AAC82,300
0x152D84A99965991e1104E8b09f941BB98b58fF58,300
0xfc9c1C6255135fbC65200b81707815d8f67e7DE7,300
0x38E6Fa47232E6c388ca6c605B9B46747e7b97f50,300
0xa671363627277597c5c2ae704746394FF05D028C,300
0x05de7185D0A89c40Ef6a4b684296DEBfd2e7BD0d,300
0x1e432B9f0d13cDcf59050aeBF59f5ce54fFF6ece,300
0x6d1895ed5a76E6f189ba125D7571d5729b484210,300
0x2F49bD9268f518d83f00C79414Ba0f041E9a2184,5100
0x7463c43CA777901833B9A2ea0f3b68134b547450,300
0x86070222395d2035eC39d55Aaf2D93170b12bAbF,300
0xa465252ED894ce012D07699b115Eaa407dd81D40,900
0x684f4a1c813C02f2D92DED6E3ABEfD528ab746F9,300
0x544E93C8Cc446d4FD761d47C0FFCb1495fd86FC4,600
0x762d8845E521E1AbFA4E79B762DAd624bB79e290,300
0xf3b428D5441065D257DC47C6CDfd28a56e61d890,300
0x175F02F6473EcD2E87d450Ef33400C4eE673C387,900
0x723AAdF9329A770c8A77F205EaACc879b6E83F55,900
0xbAa6FC53C0Dbb7b39B02686e997Ef7270eA420a1,300
0x032f074ddDcB996B0DA95402800653a1c1C5bF37,300
0xC42A8aBEbEA0D36775f4d274e0Cb87e160e02945,600
0x9A05307Fcf4Bf03B8BdA7239E9a2BE1CbD93e5A8,300
0xf70af1AE4a4fA35804E7EF4b58a8665538e0B8a2,300
0xb54ef1110983e13593F5ffb581A2D4e6195F3011,300
0xAA6795c43103acc25BB1B7615d10619053603824,300
0xf6AA2d75a7C069c69485Deb989b09624fFec377c,300
0xc1c733EacFCC57324021206a521F2885E15C2cA7,300
0xFca66FfE8BF69bFa4D30244cE03eC59a0bcB6BD9,1500
0xeAEa9B91DE926409D744c291f7BD056e23740d39,300
0x9f41694c52f8066D41EA3f2A7F1f9E1c84f4F3bF,600
0x9dC2aEa18955DD9F898d7ef130e4e166B9800354,300
0x18fa8325D872457B77442050dB3623880AC3ad6a,4200
0xd80274D9Cdb310Fe16A343d110dC14991925DfE5,300
0x0F3cbf06A30a456B158360757924c33896A05D60,300
0x3D7C8871Fb724387A307cb80a5C2926353e9Fa7e,300
0x7686039C98A4932C5eAA14F93744938930B9586d,300
0x63b696e9ECEf8093aa74D75db3146546745e0B3A,300
0xf9d8D98B2B388958452147601300F6bbe517F3ca,300
0x3B263D3D9103c84caBC07a036c8a667b9b280544,300
0x83f556bb54DBD9A7aAD86645053A83f2CD37fe49,900
0x7732DadB8e627D47E502F1547FBCEda21268CE4E,300
0x390d727c1Fa341f9933BB795e89a9D0376811842,300
0x8D1AADe42646B715470B20485e7Abe43ee35C1B9,300
0xbF923438A135a99712D4c4b3DB413a0817a90f99,300
0x9693200746C056Bb3E548B6A25c5Fb1d5db2d874,300
0xe609CDA65410799be46b37372cA0362236a64E07,1500
0xa32C326CC1B5066E5408c33B0532e83231580d75,300
0x8eB354f1CBb0AB7ef0D038883b4c1065e008453F,1800
0x491927f92586E39Ba2Bc1E8Df1d0704b306eC890,600
0x0110F0cC81194212d0452bF8CA774922BB32e3E6,300
0x9Fa78070e66C11a2CDc11753654a8C7B5709d96C,300
0x360C29579a44579B55BF99b05a30a4D52b8312E2,6000
0x64e85244a7F7D6b9446558FFe26f3239Bba467c2,1200
0xc40721151CD2cCcE0efE76Bfff4B610eF505C6FD,600
0xb6fF7EdF552D3552FB6c42a8b67E1fb1f5bd1eDb,300
0x49074BAfCB5036FD9904D0aCfdd54885cAffe699,300
0xF0322775DC5a0019d88ba301578770C637eBbBDb,300
0xB171E9E867B48bc12D20e481Ba5D866de9b570A0,600
0x059AaC43BFcB1a4F844bdE9916ee12E70dB43e5D,600
0xA425B664dff2CAb61FA3806Dbe09B9F51264c5C4,300
0x054Becf10c79aFa4e60F75B187837bE9Fb83867D,900
0x35e00D6FC1109864E38c108f8a84B2951c919BC4,300
0x0438bdfBBD0023dBe4341276a3774f2A0eB9a069,300
0x381F9c2DD38B1d6aB6E768EB596F1a3943De5457,300
0x4C9929111d9E9f8c399c07D7553a1c96B9830418,600
0xF3d29279dC6bEB730bD50F1E5fe558b073F9Be5f,3300
0xbCf703108Fc08666938d04E6E88c7CbF401FaD88,300
0xF207E69a7CC3b4a00FEC3039891a77B3dF8c3577,900
0xB86e2e66eBE96816C54a593f898959C6B0D31178,600
0x6Cc9E20E067aEf25d7E3BDCB1a825e0456420bE7,300
0x55062A4EFD29591f466D0880B2C788446fEE1E7d,300
0x65a31Eb4574bFd93a6b1cf24b36BdD736dB15660,1500
0x33195CDdBB96A246ae8074965C50748b0Fbf7C6d,300
0xcc2720c4e42DCd5b54D3aE771D1f2b52dd9FbEB8,300
0x3208E03CE4BBE4229a8e33C5BE5c0738291dCbf0,300
0xd9916B38046A0837F04CAc9Ae757F3c3cc403541,300
0xa46Ddf70292Fe144cF944529B692E43439C75912,900
0x5EBe1B0F1046CB8f67F42ce6Af756dAaF74cf886,300
0x84DfE7d8f48376BD8D4c751108B180A071227F74,300
0x5497270Ac46fa74405AEfA57a89Fc2D3f24CC302,300
0x4418381cfF213EFbaf27C2C4C56B1c2736E32EB8,300
0xb0821328bAb692eF8B9f95a17F8082F5649244F0,300
0x9AEbEc7c34D62d80935df851E7165e8aBeD9589D,300
0x2fA82EA52d5DA2F0650F54504F0217Cb2Ee24ee2,600
0x54319e41AfFD0211FE22c34C2c7FE3905f87CF75,300
0x6E5f7Bd9B940287F6C9AE8A2Ecfb93224A09cba5,1200
0xd1a2d806E08b400AcfD3a25743B9D83294Aedc59,300
0xB3cedBC8375Ebc8D7095152717D9000EE393c812,300
0xb300f39242D2f5D560586C9842875817342f69E4,300
0x9DB9dc6Ec053c6a52999509665240848fed42F34,300
0xc340EDCf04b974d9142471b4cE400bA8BE53eaF4,2700
0x4535aca333AD7079698F495822973656BeB2720E,300
0x69489F15203124186903acA3A413B6CDD0F350dB,300
0xBD85e07c54a991E66a34617f5BbFc0d3dac760E2,1200
0x5bE657Ea8afD72A2769B4621421ac52e946FCdf3,300
0x2658218A27a28886C3010236403b56C0557dDA2B,600
0xDFE9930E7f858aAEFABB088E541C29e78F2CFf09,300
0x246A0a528Fb720B13d10a8FD08664fE532a46208,300
0xF8d7A7BF4da06688505d720c2AcF46D293066Df0,300
0x9AfE9523f7d0515A196341FF6be6412Bd3069151,600
0x973e2681589bE44DDd3eA8121233F296938a79f8,300
0xbcea5D458736dcA454c8cd32257994812a92fd25,6900
0xa289840708B7835fA7C9d3B5b34d1e8DA4375645,300
0xce73d12d7e7CBA4d71858fCa2063423124Be39b0,300
0xe1722F9ad46a4eD0CB9Bc97f26e52C5FCDE40BB8,600
0xe903EC6B90365569D744A3de802AF9270A5EE10B,300
0x27ed097B67DB7661b86B8fE2871E041AD4478071,900
0x496b3fA0607f0477B0E288B0C91415F1D4d38281,300
0xB6c9D5eB4C9548251AeC860A52Ee7501842b7Abd,300
0xC5EAfe1f287De83648ea4DF1EaCC0B10938E037A,12300
0xF0310365b0D50cA4095B5A975AD5143C9602d79E,300
0x4aaC28b42d754b7418B393263933CAbFD645b14E,300
0x231a19C04c6B314A395c915fFcf5d49e1E95cc34,900
0xB4991dD868991FeEDA26b268A9c681f48a976aCd,300
0x86805EdA15C576876E1EfE4399A67B1810a468DF,300
0x0D28B027033dE1e538900A06402a869879cfeB8B,300
0xD0892DaA291503847C59f9214F0DdC9b1c497899,300
0xd89F69515d54d59aC2C65a40067dB80795B76bBa,1200
0x10628daF387054557687Fae7a178C4009450F7e6,300
0x3083A8e4aFfE475E898Af206d80b1aeF396D5245,1500
0x05f7F81Ef8b158be44b96A3a3Bd5351BdF28946c,300
0x888F20Ebe37a908a12c7098018E14c159A9A2ae9,600
0xBe4F8B5b1957535587D52800222cE599663c5836,300
0x1fb836f89a1ec2A5856aecEc11DCbc7F24b7dcA2,300
0x92850d3e8aC3a310F698550e20d4FE3cb3392f10,300
0xB59E4a54E212Fe89c6995a0050dE738Dd7c2B9eD,600
0x3A2F2eC3e482B01ac2353a0bAddc850cA18028Fb,600
0xf631B11ceC7a24a1300C301e3f079F5C76faaD1B,2100
0x158F8D126C4F6400914CD6a72787C66405478780,300
0xE9929c08Cd2670C83eD3ad2Ef1591f92a3345295,900
0xBDF62Ede89d58692dA0853410DFB18CC9c016f64,900
0x52536568628C48c1dD83E13Fa4621db5E38B2829,2400
0x548ea969d96EB5e26D106a013c0Fb8F18b8D6E8f,600
0x2Bb302959a0a394f13962C2c452a2F766614c241,1200
0xE5c46f93e361CC91172D718504A09816F2471DC4,600
0xa0505B378a28e286a5771EceC63CBa0f84Cd7A46,900
0xaB9786A5e330B50e44579132b8A3Cf7C1c3A9517,300
0xD76174B3E02A836DD6e4E5569C9e95d51604244c,300
0x1775263873293DA7c93661Bb3CE0d6A8A64CB92F,300
0x213B0DC290ae8d5ad9996da3431c57e0e8fecE0E,600
0x2922F74F705f546Fa15dfE3e3F5359523c3E64E4,1500
0x4292AA3e417d62B7472505E0543e10878302223c,900
0x2Ba0CF3a45D78fb39cD2a75516c3338D5F36DD37,300
0xF277C42b212dA8342024D93907A79D758830d432,900
0x540A86116faBBe74d0339A2783D8F8CF88534970,300
0x12E95a92b85B2a29FA8e5C8387DD3Df34Ccc48B7,600
0xb38D086cE02E6B720Fe71576CAa86241f22351b0,300
0xCA8958A3341DACACf62986d095B75c7291b1a1fB,300
0xeaE735aaF1f2e18B5900998BB247c9d9e67E0d4C,300
0xc203b83f04e1e57dbA64717cD0FdBd2a6AEB2a8F,300
0x95e235cdd7484e7518F681dc88DA513543e6b2ea,300
0xF848E384e41d09DCe3DcAeD37e1714418e68ea7F,300
0xdB2bCCFB0428f6384f6571d4DF48a639b593D15b,300
0x3e1D268c8B1Ba7d042968ab713467C5631831513,300
0xfaeEc5a917017BeeBBf8Eb736e43cAf34C79f748,300
0x48CE726268648a3890338d23603d9a4FFFFd1a08,300
0x6Da8f1EAd341C8CB8C0cBcDD5eeb67F2613df93E,300
0xe0314Bce691c4dCd36C1c99F570f9026B485dF6E,300
0x091b76f437A4dE41457B4D89545EA34c16cAbeB8,1800
0x11E874B070ec4F138222841396ef8bCae47FE702,1500
0x38ED9BC1a1E17662CafBeBd359F6E9122faB7314,1500
0xbcEa51E2c9071684F273d954a649E50f649f2eF0,600
0x40931c4C739D394E9F2235e93E30CB0C697E2F84,300
0xa42EE7e85eB7357002FbCeEf41486D281236C78c,300
0xaCfb71b832346432bc8F9d01eEBb2Ec658f94c36,300
0x2A9EdbCec6390E4eebB4B0097027747f39aA76B2,300
0x5Fb0058280611B57E7fd96dc4bA3616bD0d29806,900
0x71d80ba4807b4d5A9e57e3C441aa8A5398784B0A,300
0x633182CfbB064c4Cb7de960d37679C1f1C3032e3,300
0x62e0b529cA53057658f0604D9c805f2F30727b0B,300
0x391eb5831B849e70883f1BF51F99F47C92b3FB23,1800
0x91e04C5fe50A02440D822092F87Ae6B8B957f4D4,900
0x52c36a5c5181DEC9A46445b5a3b499E74fE438f9,300
0xD51c8B63A84D1088e5D0B8d99483A41430A66ea8,300
0x9b34Ae8402782Cbb690A2D17352852b879EBfDe9,300
0xa12AE3EBF9A3eBBeb0fA77D56848209cEd868F60,300
0x592e8dBaf2e7875419B4259594722239BB29E0bB,300
0xF11C19Ae9390392763Ed8E4c51BA4055e7C7C6f3,300
0x3656e95c099f26C2251Aa4B01fed1afb1b6F9dD7,73200
0x08Cbbb73186a5F614f6804471217CF7731Ea24E4,600
0x9509180180a009D3E9Ae07D4fF60236da57342AD,300
0x96433170C3A1F3a499Dd5C1282F965729020E70A,300
0x7a28D735313cbfA1Afd72aE612D96EA3590AE0ca,300
0x229Ed34bf386F5611b060F892e33f9469497A755,300
0x3C028aDC52c0509B7A253d2424D1A8793d0190dC,300
0x8bbEca4D93Ce618407dfE431990e6C0C74a0f71f,300
0x1014A66402Ff5b51d86a527da1dbe96343Bd9D95,300
0x6a99D30c50263Ed442794bD47195d56aAF427783,600
0x273d4C6F62B79ac79F42575a6fe8Ef58764e072b,300
0x8960cb2621cC456E1Ddd3AdADf5E7b8F80F887aa,300
0xfc7D2F712C0803789372D11D669437f604D90C6e,300
0x9Ef837b001D46fBed09e9B057F7bA35943d13EAF,600
0xe7F1E67d53083f507100Fe62fAC6053e893177C2,600
0x119460eCc4C538a02307e5D4f687BB83eDdC5cf9,600
0xA0FFc53dEE7999612AD1475Da928c936b07de017,300
0x4Cb6Bcf2Fef72966d3ee94F7368AE0d0A2Ea59Cf,600
0x3e73b363036bDDFEdb2e026fBbf9BC77f76994b2,300
0xA76C840584ECF87aD804F381aCfb4975B27Fb944,600
0x674F357BE1C16b6E7E29e1ecf3565Fe876D7F5eb,300
0x7EaF4b57e7A8f7Bae0bE07eD9C01953C43348A3E,300
0x6a990282247340EA4cA128F074A9e8DEbD7BC147,900
0x4D8d34C07ad84D3FF8Ed6A14c01F76fac2D68f99,300
0x72f9186Fd1E7a1fA272EB58f84C05552648e63D5,1200
0xa192cEc8616B62529Dd97656d779D778eDe49de5,300
0x86553ba136398573D1c1B58B87d2d00B77f29DBE,600
0x666675a8c4C0E5e038D099e9B7c622fF21D4b866,3900
0x274AF61A316678A84AAbaCc4a6Cf6881E9413B3B,900
0xcFB56b3eE67C3FC890EF660A40fbccAFdCA84d6f,300
0x8F0e88774Ea8305A663B11d328d6839C8eE706ee,600
0xe75E78354E8673FbdaE58709f23337A10AC71CF9,600
0x42c5D633ac3486115db8F5a23f7DBd4B0d259cc4,300
0x0569E848Fd3c7F7AAa6FbBaaF0bBF767705b3C80,13200
0x0025373Ca48B9fB71b4FBF037F7D379d1a60c042,300
0x74FC2dB2c55E6Ec92e01Be803c10E866Be7e967C,300
0x2D56596BA7Fd1cB4F8e2c1b8Cc8C02921db4cCD0,300
0x5E3f70C689C489E4F99a0B37CbC6c75000Aa35eD,300
0xf4782E5B784D6e872Ef8Ed1FF29454C7bFD75190,600
0xb3317E3a027dA94DD2A59D03b3684A4909b053eE,1500
0x413A9c69dF59288ef9A7Ebe78a2033DD2F3E1af3,300
0x6081C9FF62025C2D9bC29e91EbEcCFdd1a8Aea1c,900
0x6eDf8f98d2657163715601CE69Fc82Cb690477a2,600
0x28451a38E251f05A5C6C616D1BB637C431Fcc21d,1800
0x52FC210D204CDc6482d7912b9A5A99Db70C80814,300
0x6D9c0bB01FE11EB9EC56350C6f72483Bd9A71229,900
0xC22B864b5C8ccc3B32cC78344ADc482b525eC202,1500
0x1cBd2cBA65A1aA90506d73e4e7bed13ebc5Ab783,900
0x92B886d05c30677F1F596F35e8099B79fdd670Db,300
0xe1690f5153aD0BBc683964aA81645C49b3cF6567,300
0xE28CedE3b77d79E0405764d16ad8dC009f9727A8,3300
0xaDc8B15a7bD8d3b4B73708bC839bE2fd2e5B05b1,300
0x986dC25B8405d9fDC866eb3F0321776232A7Fe31,1200
0xc366bAFE963bd8e0189a7c0b173BAAf8E2ff7A4B,3000
0xCC1e0A566dbd10869c071c811aBa436357858f05,600
0xeD69048310C973D46DF3BFC290820f722CB2533b,300
0x6ac871973782Aacf21e64F9FEf8bc2Fb5B922cd5,300
0xb6A9762b63E18aB517d36072D74a5d046d023D63,300
0x729cD645D68bb564de10939246cE5f0002Ac4B84,300
0xBE7abE5083ae893f05321C17BFB5a42FfF7f3888,300
0xeD96EAA7D15951ab128abF8918a4D69F0Eef9905,900
0x092e3f73c34B68557b819DEe465F7B67815D2aC7,900
0xfaC07dB1AbCE1F0D604037e29dd5E1D9c80fC4a7,600
0x5B51E2376a385e059E4d74AaCa03546d55af491A,600
0x21A85eb49c338C036b3B31C83794aA42B91a5625,1200
0x525Be9a6EDC565Fb514125845DcdC37Ba2e8DC48,600
0xFE26B7D22097866dfE65c1B1b1AA50A48efedf92,300
0x235B582e48FA6e58C3B8a0096E5CA6F495b3AbaB,1200
0xEf9959C0F64CE781F4FD12bbF9C13795D812027D,1500
0x81D362990A3eF18D2E530Fc86FFbCDE6739898F3,300
0xDa82a358d4332C87D11BdC96D37472c2e42f6bDd,900
0x64135aB16d29D58AAcAd959EC6583A68bbcAd6b5,600
0xb1D3177499fB4540033C945dCd90F86C5D8C4eA5,300
0xe49806f5Be7F3101843Ac8af91a6aA47EcC0ef36,300
0xc8055Bd194E8904E21b92dA3ab36A58f4ce3C2a7,300
0x6e432FE1bA5172CA16b28f868d799a75e6c5FA45,1800
0xc5f4CF602D29b6e3a13C68aAD5F352E55E84eb08,2400
0x9237701e7eE85A95De2CfF7898690b7b0E042F4b,300
0x310faA107260Cf717eCD2b7b3d9D25C92Fdfb0cD,900
0xF7B0eb60c490cBcbAd7143B1c097aC524Ed575e1,5700
0xb2993F007d2aBaECBb7C3529d78c5de0f1214888,300
0x2Eb31a55abFFfc337467396Fb654A9E2c8848Ab3,600
0x0740655604A8D15dafD78D4DFb335F4E8016B369,1200
0x2aDF09d595DEA7B5B93108D083E1136ef932ccb0,600
0x05B985b6dFEF61d0f5d5674B61f336ead8961930,600
0x60D90a2fd9aFcf1edA3ecAd19aDfD8332Dc0198D,300
0x759EEBc6fA3B5B1a2Df920FE53f476c94749aEb2,1200
0xD9b930b96A7390615648d5916E74D37E350AC40D,300
0x93d3d54C200220d1929B6353530275209A2A293d,900
0xFA2aD84530857E7CFD28A16F24bE5aafc356042A,300
0x8ccdB66965C4Eb4Cc56EEfbef8c41eBc48dD3395,300
0x32fd3208ca5b0C348e267108F07B7d85FA65C404,300
0xa81571e4f8Dea958c1eC51Bd842FaB5772241A0e,300
0x0A0F3b6ed91b9a500B0386b387ff65FE3b0755b5,300
0x9C51F391c26d2A3E4F33797e2010e1feB5F8F095,300
0x6C12f884501BD892782F921d2aa0400bAe3C92ab,6300
0x7E417fEB7a325dF77f15B1f3519849ECb4CDaf98,300
0x66A37486bb40199F06C9FcD2741C1088D0aB264d,1200
0xe571896b9FF050c2B245466a195e1Da9ef4E8cC7,300
0xA82506880c1EBB442950eD4a2C2fa9c129D57369,300
0xaB42D86e1885B4011b8cFd44a5A895f752B7098d,1500
0xdcB7C03c06fDE7976De5d179b44e8367942fB8d5,600
0xfcF5Ff5DCc238b774170608706E610E48686A3d4,300
0xAd8aBDD569c7c6575BD3a1A65196dED7327db7a8,300
0x8B047665d9B75Cfa54274540C4eE70c9110a4DBf,300
0x1C8f44d6C8c7FB717f2947e495f650539F8C1424,300
0x5635D127c0C37B806FCF33A52C79CA65EC27B486,2100
0x2c4eB26777CBdD64494C19Dc3AbBe610556177d1,1500
0xC6DDca4b715111c210608AEcDfA88cb4031b9690,900
0x700ED42A6B0B8c9646767Ce8A0596A6D620AB279,300
0xFf62Cc77a9B4fE4B659d3b0209351bddB1EBe4A7,600
0xF7D890331a321Ba64408A8e41914CDA026250122,600
0x2797aE9647079eC42182e5A7Ec899DE86bAf9628,300
0x882bBB07991c5c2f65988fd077CdDF405FE5b56f,300
0xfae51170188eB3dD86889dfF1a01C6F3F405cd09,1500
0x9ec79d367BBeb5F5fE890965d288F2C6ABf41b74,300
0x544834a2a9dc7f7299e0a59d48c3E4D0eab44bd6,900
0xe4A78b7AfC2A100FbEc57663513a51cF86e40Cb1,3000
0xe1c52061586975e86813Ae4CeE3404cD89BdC482,600
0x00996C992e85D1C24EC55832B00907b47E05Dd88,600
0x752B41adEa67A8E0dAD715D1E367b33c02CAceAb,900
0x6A8519A70079f150acf979eDe16C770759A2a5EE,300
0x711b78ceCD80E41cB3Dc9F14b4AA87DE0Ae3884E,2100
0x483cA9370064bA03200faDE3b37603EB8cf464c6,2400
0x8737Fa433eF40809c94B800c34F56D0a52D5c784,900
0x458FB539612cee4039D73db60aE72b9B34255014,300
0x150cf4fCd5d45E8000d9dAceB98D4A209a34C349,300
0xA37Dd7c67c5C985Aa56f7cf362b29D83C3F36816,300
0x22ba985441FE4AD6c57Cce3E5c4618F71c36F142,900
0x4c8Ed1955A268424b05Db8f17f26C94a4C802399,300
0xDA82fB65913D2C0651a0501b93E5AA5c8242d87d,300
0xb4Dfa12DD34779466bf09122b760375Efe432093,300
0x803383346b9792a1724E23bD44734107a81EBB03,300
0x9Fd2f1B1f401122A598E8c3A77DeBD8921d6Bc4C,1500
0xb577dFca930c6639D0a18BfF708D2F65ed24fF0e,300
0x3DEd571EF8E7b28aA803B41310FCF243Ff940Db2,1500
0xd7D02f8f278f230BeB6de6898A5D8492Cf9CcB08,600
0x5A14d33E3B03a838ebE9aA3Da34f9056c1F5c2E2,300
0xC737C5b7FFE463A03131188711CBE249e4d70ca2,3000
0x4EB7716654B9140435ad0206dd44BaCa075F2A42,300
0x789bdde8acEfC0c48576400a29f0630b8aA75e45,1500
0xCcA5D74C4F9A8f1bc84847e31ccbc353a02F84D7,600
0x10C40D50FEe34A75252491447079A568b6eBDaF7,1500
0xf1fE2D171A3E0cf842cf6B8be39C614B6622c45f,1800
0x489E52AB06D2E5cD68Ab12918813470E5ad776eb,300
0x914351429FbEba8D4d537A64c25Eb89255a92761,1500
0x94B3040Fedc4A0656fA621F6C4119Ed5f16Ef450,600
0x72266201285F0bd8ADbedF2BcFD6C8030369287b,900
0x692f3D3Bb0957De6188A62a0EF11463cB1202797,300
0x042F1026a1C813A347f83e8a54f4Ee1183FFb2C0,300
0x326c52FD7c4d025199c2f9Ba14836c3E9542D8c9,300
0xa8E75E4Ed1411E384a9fE32Ce0484cDC0aA62196,600
0xf2De3C178FBdcbF294e5a43f10A61f9fc253DF00,900
0xaf2A0aCd19f914DEc99CD786d2C1676E93EF1b00,300
0x4E9573b124c9848591d0f480a4B1f205900845bE,300
0xd8210B56558C489134632401695b0e2D9e77F832,600
0xe2a903492FCFD8756B46C09D3aAF5c0F96a580a9,600
0x3CB3575a7a4e69Ea36b54805231A7EAaD45DA1C8,300
0x729B27DaC0aDa9c761C2201934DDE3f955d4Da91,600
0xdc8e1d9121e8C1B5CA6DFce23dB15C281D928374,300
0x48B7f64C39c40Fc163A83a6Bb0e778f40812BA19,2400
0xF7554c50DF0958D1e78300EA65D343535d6489e6,600
0xA3a418d348CA3418A5f675836bB4DBB82ce12576,600
0x4f62cfd484Ff7a8b452C3b9f86749cc60628EbB2,300
0xaBfd22b8D9D7Dc14a55D3107E2443Bbe804aF599,300
0xaF7108D8bF3fd2B1D6904D84d7314571717d0198,1500
0x7d26486CCe9ae2Ba0EAe4F1be92ac379690c723B,900
0xe1c15F1f8d2a99123F7a554865cef7b25e06d698,600
0xB01A86ddE32006C15e74B117E4DbA5bB93f7A3e7,1200
0x592fD5d5709baddba2986BFcD62995F45E0Ed957,1200
0xBaB5392c98666E41992daBC417c29338DCcEb1aA,300
0xA1c42435De383C633d88fd2B2a7E0fE90a2499f3,900
0x5c60924aA0233bC281D267326Ab88a63FbA6aaEc,900
0x38b89a6824afB32e32C70Ce2324EAcb7C469dC18,600
0x1979099C5ED55dbd1796b574Bb1f2bcE0Bc9c604,1500
0x83e3E3C7da33280664BEE1b63b89D5b845a9e51C,900
0x28dd4DBff1cE6718C86eE29d90B7b2413F874A5b,600
0xa3b8e69E4B528E8aAF948a106126B5528427143B,1200
0x6c49FBE466E88D341FeB47FF11439F5A27881689,300
0x63Ca11e8AE88C1EdE07ea1a773d2969945713F71,300
0x91dc3EDcB839a8DAEdBdecf0CE4D8Dcf82b14938,300
0x96C7393baa0125B76e41e34d66ac2E33f4D4Ce49,300
0x682fa974390e11c2aB8C9D21E89474BB4188784a,300
0xD97e1F5591627BD75c6925d38e626630ae45Ea32,300
0x23C205B123f4AD800278DF4Db0B71C9ef072Ff62,300
0x57471F5DfF02FA3198dbE16c483Bf22ED3E49229,300
0x5D26232D2b601ef004cC09063545860FE248A44d,1200
0x84622fe4fF5b35509e1773b221471C9FeA8F0DD8,1800
0xe81bA02bB44d8cea89c5CeAf18B340c1B8666861,300
0xE4fb057c253cC5Dd67d713118e0691590476bBC2,300
0xDBAac199e635F13960CdCd500ffb0D37D9a14504,1200
0xB8E8E07e2efcb7ccEE44736b79Bf586AE05457fA,300
0x1E9ad5A9fde95985ab22220fE7f80b9626197d9F,300
0x305345EdF7892B5eF893d2F3a14428578Fa19d4f,1800
0xe82886C108ab4618dA62d2DD2E4776FE7B18366d,600
0x65F26F8609881e90798dB777523c4040D378E1B1,300
0x7Cab2Dd87bA57867e9B594BC51f2CCFCF714e9a5,900
0x13a9D291aeBCaeFb9C77A95494B1aA2f78647969,300
0x4C3364502a54c3227f45a14AD6f72bf5877625D1,3000
0x3aF6AAE850297C52Bf7d0b9E8E580927880502D5,300
0x1fC553feB6ce0A6FCD5B269764f126449ADB546D,300
0xd1F32ba97547C083Cb1778895Ac4e609572b9433,300
0x49aE4AA98640AA74334D6fCC5f9BC261b2c48482,300
0xae1A398C8a62FC32d3939A41B553c48ca0C5684f,300
0x1e9Eb120B2CF40B54Cac979247a28908Ab92140C,600
0x8047bD3b7740E4919c4E0cD46119092373209957,300
0x9C99c638d1d7D02Da24DDB46aF6570455c8d7A1e,600
0x999b0068E753e86011232bcc1F2cbFe71bbCcE2d,300
